-,-,-
-1.81,9.28,0.43
-1.32,10.40,0.44
0.16,10.07,0.29
-0.20,9.93,0.27
0.16,9.91,0.43
-0.28,9.71,0.51
-1.29,10.25,0.82
-5.60,10.21,0.85
-6.76,8.41,0.76
-5.62,8.45,0.45
-6.51,10.73,0.10
-2.61,10.78,0.21
-3.96,7.96,-0.00
-3.19,9.43,-0.29
4.20,10.61,0.51
-6.93,6.80,-0.11
1.53,9.74,0.26
1.23,9.13,0.17
0.92,10.21,0.42
-5.54,7.48,-0.35
5.01,10.56,-0.06
3.37,12.04,0.72
-3.53,8.93,-0.27
7.13,8.53,-0.07
9.66,10.30,0.06
2.05,7.54,-0.47
4.28,5.20,-0.42
7.10,7.80,-0.28
1.48,8.52,0.25
-0.17,6.80,-0.32
9.67,4.74,-0.16
0.33,10.41,-1.10
2.54,8.43,-1.42
9.42,7.97,-0.98
-2.57,12.47,-2.01
1.14,8.77,-1.34
4.38,9.06,-1.68
-4.78,13.25,-1.72
1.66,10.45,-0.81
-1.42,8.72,-1.48
-0.02,10.04,-1.30
-0.92,12.59,-1.63
-2.23,9.55,-1.53
-3.00,15.33,-1.03
-1.54,10.82,-0.94
-3.59,12.69,-0.45
-3.75,7.77,-0.50
-4.32,8.20,-0.32
-4.71,12.54,-0.05
-7.65,12.49,-0.08
-5.57,7.92,0.36
-6.01,12.28,0.63
-6.70,12.83,0.36
-4.18,5.58,0.16
-8.15,13.49,-0.19
-2.23,9.19,-0.62
-3.65,6.05,-0.36
-4.33,13.85,-0.52
-1.18,5.44,-0.37
-2.53,10.60,-0.04
-2.04,11.18,-0.05
0.93,4.33,0.00
-3.43,12.23,0.35
-1.11,9.87,0.07
4.16,6.39,0.07
1.18,15.81,0.48
2.19,7.21,0.34
3.60,11.16,0.75
0.00,12.48,0.75
0.56,8.17,0.76
4.34,9.58,1.15
-0.94,12.46,1.07
-3.44,6.75,0.91
-0.57,12.20,1.38
-2.82,11.21,1.35
-0.35,6.51,1.37
-3.01,12.33,1.20
-3.17,8.93,1.06
0.54,7.96,1.02
-2.47,10.71,0.79
-2.72,9.53,0.77
-0.97,8.11,1.46
-2.31,11.73,1.21
-1.18,8.17,1.03




-,-,-
-1.07,9.48,0.35
0.41,10.40,0.53
-0.40,9.35,0.39
0.04,9.20,0.43
-0.01,9.73,0.36
-0.63,9.84,0.29
-0.01,10.42,0.34
-1.55,10.14,0.20
-4.22,9.66,0.18
-4.63,10.86,0.44
-4.67,9.15,0.46
-5.43,7.15,0.24
-3.79,10.22,0.20
-4.87,9.44,-0.32
0.73,10.14,0.17
-1.79,7.73,-0.48
4.33,9.93,-0.14
3.85,8.22,-0.55
11.27,6.91,-0.05
5.42,9.20,-0.49
10.10,7.22,-0.41
11.71,4.91,-1.36
6.21,8.20,-4.05
20.26,5.70,-4.99
10.63,-3.45,-9.33
6.48,5.41,-8.60
5.41,19.45,-8.64
-38.97,15.41,-11.35
-28.42,10.17,-3.83
-30.29,19.87,-2.84
-30.95,21.51,-5.67
-16.52,-2.15,-8.64
-10.81,7.34,-11.38
-1.59,14.98,-13.10
8.18,8.23,-13.25
23.12,20.43,-8.95
27.58,19.10,-3.11
-4.37,1.82,-2.41
1.60,9.00,-1.11
2.09,10.82,-0.33
1.54,10.31,-0.26
-5.72,13.95,-0.65
-1.65,7.28,-0.37
2.53,10.61,0.22
-5.61,14.35,-0.40
-0.86,5.10,-0.33
3.87,6.77,0.11
-1.36,12.93,-0.09
-1.66,7.08,-0.27
1.21,7.29,-0.03
0.30,10.19,-0.09
-2.18,9.46,-0.22
0.62,7.26,0.05
-0.44,11.26,-0.01
-3.04,11.14,-0.06
2.20,10.70,0.17
-0.75,10.07,-0.05
-1.92,10.42,-0.23
0.71,10.40,-0.14
0.27,9.14,-0.20
-1.40,9.39,-0.28
-1.76,10.06,-0.25
0.03,8.98,-0.27
-1.07,10.09,-0.32
-0.96,9.38,-0.45
-0.86,8.83,-0.23
-1.11,11.22,0.46
-0.68,8.67,-0.12
-0.61,8.18,0.03
-0.37,9.93,-0.22
-0.38,9.30,-0.27
-0.92,9.98,-0.06
0.23,11.64,0.07
-0.48,9.00,-0.02
-1.74,9.07,-0.12




-,-,-
-1.43,8.90,6.54
-0.51,7.04,6.51
-1.02,7.35,6.42
-1.08,8.45,6.43
-0.84,7.38,6.35
-1.11,8.00,6.30
-0.21,7.61,6.43
-2.08,8.26,6.40
-3.12,8.38,6.42
-3.98,6.04,6.45
-6.50,6.96,6.40
-6.18,6.94,6.37
-4.93,5.82,6.39
-8.60,7.08,5.60
-2.11,9.33,5.61
-1.20,8.31,5.46
-1.79,7.49,5.36
-3.69,6.70,4.95
3.89,8.54,5.51
-2.16,9.07,5.16
0.37,5.95,4.67
0.69,7.31,5.15
2.30,12.79,5.30
5.11,10.04,5.79
-2.99,7.06,5.20
4.00,6.38,4.87
6.51,10.33,4.51
4.58,8.15,3.59
7.86,5.04,3.08
8.06,8.88,3.24
1.86,7.33,2.96
5.00,4.71,2.69
2.38,6.52,2.96
1.13,7.87,2.93
1.51,5.84,2.49
2.55,10.88,3.33
-2.07,9.71,2.76
-0.24,6.02,3.12
-2.45,10.96,2.89
-0.36,10.80,3.06
-0.98,8.82,2.45
2.64,13.33,2.36
-1.35,9.09,1.07
-2.22,6.50,0.37
-2.78,13.94,1.04
-0.24,11.07,1.06
-2.55,11.48,1.19
-5.86,16.21,1.63
-7.28,10.36,1.74
-6.65,14.95,2.07
-9.05,13.17,2.00
-5.97,8.98,1.86
-8.00,13.86,1.42
-6.85,9.60,0.98
-3.59,8.12,0.83
-5.58,12.16,0.53
-6.19,8.43,0.55
-3.26,9.60,0.59
-4.02,10.47,0.72
-1.61,7.74,0.82
0.30,6.40,1.69
-3.91,11.41,1.64
-2.28,9.11,1.93
-0.50,8.13,2.22
-1.38,7.13,2.13
