-,-,-
-4.84,9.28,1.01
-0.40,9.62,1.35
-3.16,9.32,1.24
-2.39,8.23,1.19
-1.72,10.27,1.33
-3.69,9.37,1.16
1.65,8.77,1.32
-6.02,10.70,1.19
3.84,8.02,1.31
-8.53,12.33,0.69
0.04,12.54,1.47
-9.15,6.24,1.07
-10.96,5.05,1.54
-12.60,4.03,2.70
-16.84,2.03,0.88
-8.48,3.93,-0.94
-6.19,5.74,-1.69
-12.12,8.75,-4.19
9.38,7.78,-4.77
7.71,1.06,-4.75
11.56,23.74,-4.28
17.47,-5.18,-6.01
23.23,8.48,-12.12
59.63,-0.68,-16.04
9.70,1.12,-32.63
-8.72,5.67,-24.64
-43.86,25.85,-11.38
-8.84,5.84,-2.26
-26.05,2.61,-4.94
-9.17,20.38,-4.15
-35.43,10.61,-4.80
-59.82,21.61,-17.75
-1.37,17.37,-39.07
41.11,6.00,-30.99
40.70,16.01,-17.94
15.01,8.73,-7.87
4.60,14.90,-4.81
6.98,5.05,-4.34
7.98,14.00,-3.50
-4.40,6.40,-2.82
-3.12,9.99,-1.30
-2.26,8.02,-1.29
-5.38,4.51,-0.54
-4.91,11.40,-0.28
-1.26,6.40,-0.51
-1.33,5.31,-0.08
-3.53,11.21,-0.20
-4.04,4.65,-0.30
-0.56,7.69,-0.01
-3.55,12.69,-0.53
-0.91,7.71,-0.67
-0.18,9.49,-0.47
-2.19,12.33,-0.46




-,-,-
-2.12,9.75,0.65
-2.01,9.90,0.76
-1.38,8.93,0.71
-1.02,10.34,0.65
-1.65,10.11,0.67
-1.21,9.16,0.64
-1.73,10.10,0.66
-1.19,9.92,0.67
-1.12,9.10,0.59
-1.34,10.55,0.41
0.21,9.59,0.31
-2.07,11.49,0.54
-5.34,8.23,0.79
-5.43,7.62,1.10
-3.27,8.40,1.41
-6.75,7.62,1.25
-4.36,7.35,0.95
-4.15,8.39,0.59
-4.79,7.22,0.13
-2.23,8.98,-0.16
-1.71,9.71,-0.42
-2.36,8.08,-0.98
1.23,10.34,-1.00
1.20,11.07,-1.14
2.24,10.21,-1.49
4.07,9.45,-1.15
3.21,10.08,-1.06
1.74,11.06,-0.68
3.45,8.14,-0.62
2.37,8.10,-0.80
1.95,11.31,-1.11
6.77,7.30,-1.71
1.84,7.40,-1.95
2.42,9.72,-1.83
2.31,6.38,-2.09
-0.19,9.50,-2.04
-0.18,7.76,-2.18
-2.05,11.31,-2.37
-2.43,10.26,-2.50
-0.44,8.87,-2.13
0.40,8.94,-2.34
-4.50,9.75,-2.54
-3.67,11.28,-2.37
-3.48,10.18,-2.26
-2.57,11.17,-2.47
-6.58,11.13,-2.54
-2.83,9.24,-2.95
-5.57,11.28,-3.48
-5.98,10.83,-4.04
-2.72,11.26,-3.93
-4.56,6.53,-4.75
-4.89,11.74,-4.82
-2.65,6.69,-6.33
2.71,9.13,-5.74
-0.59,5.96,-6.72
12.33,11.67,-5.65




-,-,-
-1.19,10.45,0.50
-2.67,9.82,0.50
-2.44,8.88,0.49
0.20,10.44,0.66
-4.15,9.39,0.50
1.85,9.41,0.51
-2.99,11.12,-0.27
-1.03,12.00,-0.02
9.97,10.57,0.00
-14.95,6.60,0.21
-31.04,0.41,2.59
-39.09,3.86,-4.67
14.84,-6.23,-8.04
19.43,6.59,-8.84
30.91,10.31,-10.13
45.61,19.54,-15.33
5.98,18.00,-20.47
-21.75,11.92,-10.95
-9.38,-1.25,-4.24
-19.06,-4.49,-1.85
-55.63,8.21,-1.94
-11.06,14.13,-3.58
-25.77,11.97,-12.14
31.37,10.51,-17.65
33.15,14.77,-8.81
-1.02,22.00,-6.42
8.63,11.13,-4.14
1.43,8.29,-2.86
-3.93,10.84,-2.64
2.95,6.98,-2.38
1.45,7.44,-1.92
-6.91,8.62,-1.59
-1.87,8.97,-1.20
0.47,9.05,-1.33
-3.27,8.92,-1.42




-,-,-
-0.97,1.98,6.17
-4.93,6.81,6.47
0.57,7.36,6.96
-1.84,6.08,6.56
-1.42,8.11,6.56
-1.54,9.05,6.53
-1.07,8.21,6.56
-1.75,8.07,6.50
-0.56,9.67,6.39
-0.07,8.17,6.44
0.22,7.40,6.29
-8.99,2.35,6.56
-7.87,-0.39,6.30
-11.69,4.58,5.60
-11.73,6.32,5.42
-6.91,4.98,4.39
-1.18,6.45,2.93
1.84,19.60,1.30
9.62,9.09,1.79
5.17,11.20,1.52
7.19,10.93,2.40
2.18,13.63,2.29
5.78,2.18,1.23
6.32,8.91,0.63
5.28,4.86,-0.29
3.42,8.05,0.97
-2.56,8.84,-0.06
3.08,9.79,0.47
-0.87,10.84,0.04
-3.22,13.57,0.29
3.81,10.11,0.02
-2.13,14.06,-0.90
-0.26,10.71,-0.74
1.52,11.50,-0.77
-1.35,14.83,-0.38
-13.62,11.00,0.21
1.70,12.95,0.98
-10.39,10.11,0.26
-7.71,7.65,-0.14
-3.95,9.79,-0.60
-7.49,6.96,-1.20
-8.86,9.49,-2.87
-7.56,14.05,-3.66
-3.94,10.07,-5.27
6.47,14.66,-4.71




-,-,-
1.07,9.24,6.72
-2.55,8.42,6.54
-2.17,5.03,6.43
-0.86,8.02,6.50
-1.99,9.11,6.38
-1.18,6.41,6.34
-0.90,8.16,6.52
6.01,9.58,6.76
