-,-,-
-21.83,0.11,-1.86
-6.04,-5.78,-4.53
14.04,3.81,-6.08
31.20,28.34,-1.14
14.41,8.85,0.40
12.92,6.73,-0.23
13.66,-4.13,-3.53
38.50,-5.60,-9.09
10.53,7.58,-19.38
-52.93,20.52,-11.31
-29.06,16.56,0.40
-1.62,17.41,0.80
-18.05,12.98,-2.48
-24.58,1.37,-3.08
-26.43,-3.92,-7.28
-0.88,0.10,-11.60
19.08,15.74,-10.07
19.53,20.18,-6.68
9.74,17.91,-5.09
3.14,16.15,-3.59
-0.41,10.12,-2.34
0.40,8.37,-2.11
-1.48,12.45,-2.50
-0.16,9.28,-2.47
-2.55,9.17,-2.46
-2.99,9.03,-2.34
-1.86,8.20,-2.13
-1.70,7.99,-2.30
-1.66,8.93,-2.49
-1.31,9.57,-2.55
-0.84,9.73,-2.46
-1.93,9.21,-2.43
-1.00,8.56,-2.30




-,-,-
-2.27,9.39,1.25
-2.56,8.99,1.20
-2.35,9.35,1.30
-2.11,9.31,1.28
-1.49,10.23,1.23
-1.82,8.78,1.13
0.02,10.15,0.95
-7.75,6.88,-0.11
-39.72,4.74,-1.23
-31.04,1.37,-6.69
16.26,-5.38,-6.77
25.63,16.84,-3.98
14.01,16.29,-3.57
18.46,10.11,-3.49
19.79,0.51,-5.03
20.19,4.97,-8.15
6.68,5.48,-10.75
-33.86,4.19,-11.14
-34.76,15.43,-5.37
-18.51,7.12,-3.37
-38.40,1.68,-6.23
-21.36,1.57,-11.49
14.58,4.18,-12.97
22.69,23.06,-10.14
14.29,20.49,-7.50
-1.13,9.64,-5.36
-3.08,7.42,-3.50
-0.22,6.66,-2.95
0.57,7.72,-3.25
-3.56,9.96,-3.91
-4.53,10.15,-3.96
-2.18,8.51,-3.90
-1.66,8.40,-3.90
-2.33,8.28,-3.89
-2.17,8.65,-3.79
-2.33,7.99,-3.69




-,-,-
-1.49,9.22,2.27
-1.46,9.26,2.21
-0.76,9.09,2.28
-3.86,7.70,2.72
-38.18,7.19,-0.33
-20.18,7.02,-5.87
24.55,4.53,-2.48
22.29,13.35,-0.09
3.57,11.28,-1.19
6.29,5.72,-1.28
7.98,-1.14,-2.68
32.13,-0.40,-3.38
4.76,2.78,-12.01
-51.21,23.02,-9.06
-11.29,22.18,-1.82
