-,-,-
-1.51,9.79,1.01
-1.22,9.49,1.01
-1.87,9.11,0.93
-1.64,9.73,0.97
-1.98,9.64,0.97
-1.98,9.40,0.97
-1.30,9.54,1.04
-2.05,9.79,0.98
-1.83,9.79,0.98
-1.32,9.42,0.96
-1.52,9.22,0.88
-2.49,9.38,0.74
-4.67,9.26,0.53
-5.28,8.16,0.24
-5.74,7.77,0.29
-8.75,8.17,-0.06
-7.26,9.40,-0.52
-2.42,7.51,-0.34
-5.11,8.56,-0.75
-0.89,10.23,-0.65
0.89,10.69,-0.45
2.24,11.24,-0.41
1.96,10.54,-0.03
4.53,9.91,0.19
3.42,10.72,0.14
3.11,12.57,0.62
1.70,8.75,0.69
2.35,10.05,0.90
3.06,9.51,1.12
0.92,9.00,1.07
1.91,8.03,0.97
3.26,9.28,0.93
3.07,7.34,0.82
3.70,7.24,0.44
6.46,8.29,-0.37
4.89,8.66,-1.24
3.11,9.80,-2.67
3.27,11.92,-3.59
2.48,8.24,-3.96
-4.27,9.61,-4.34
-9.38,10.58,-2.84
-11.22,10.69,-2.30
-11.30,10.55,-1.27
-7.62,8.60,-0.73
-10.05,9.81,-0.68
-6.97,9.55,-0.76
-4.41,11.68,-0.82
-7.47,7.23,-1.08
-8.20,7.20,-1.24
-8.02,7.17,-1.29
-9.79,8.12,-2.32
-4.78,8.71,-2.75
-5.38,8.23,-3.61
-1.20,7.41,-4.78
4.12,10.86,-4.45
5.31,12.33,-3.94
6.52,9.81,-3.37
8.16,10.93,-2.46
3.63,13.35,-1.69
2.02,9.50,-1.18
1.06,8.06,-1.04
1.75,10.00,-0.93
0.29,9.60,-1.03
0.99,9.69,-0.85
0.02,8.48,-0.71
-0.18,8.88,-0.89
-0.21,9.67,-0.85
-1.79,10.45,-1.13
-1.37,10.66,-1.01
-0.01,8.38,-0.90
-1.14,9.27,-1.06
-1.54,12.19,-1.05
-1.11,10.08,-0.84
-0.28,7.85,-0.82
-0.64,9.21,-0.88
-0.07,9.61,-0.80
-1.16,9.57,-0.80
-0.39,8.76,-0.75




-,-,-
-1.61,9.91,0.43
-0.62,9.90,0.44
0.07,9.67,0.34
-0.23,9.76,0.27
0.77,10.45,0.39
2.22,9.51,0.13
-8.92,8.19,-0.63
-19.12,10.03,0.16
-28.10,12.49,-2.93
-3.69,6.60,-4.92
9.92,6.67,-1.48
8.49,3.26,-2.20
12.08,7.60,-2.75
21.74,10.32,-3.15
25.62,10.80,-4.03
18.99,6.03,-7.57
6.16,10.80,-11.30
-8.27,12.85,-9.91
-18.73,11.08,-6.18
-24.02,7.70,-2.55
-34.43,8.96,0.36
-40.26,10.01,-4.12
-18.14,11.47,-11.81
12.09,4.04,-17.43
45.74,12.62,-10.66
23.29,18.75,-3.23
-3.13,6.23,-1.57
2.22,7.83,-0.21
3.36,9.68,-0.70
-3.32,7.92,-1.08
-2.17,8.89,-1.25
-0.40,10.17,-1.28
-3.32,10.69,-1.25
-0.68,10.56,-1.24
1.85,9.50,-1.15
1.45,8.49,-1.37
0.45,9.47,-1.05
1.90,10.42,-1.04
1.11,11.35,-0.86
-0.48,9.12,-0.89
1.04,8.30,-0.87
0.41,9.19,-0.95
-0.23,9.37,-0.91




-,-,-
-2.00,8.88,5.17
-1.64,8.14,5.23
-1.56,8.60,5.18
-1.69,8.42,5.29
-2.16,8.66,5.23
-1.46,8.72,5.24
-2.27,7.84,5.15
-2.04,8.66,5.16
-2.03,8.71,5.11
-2.64,8.62,4.93
-2.94,8.84,4.92
-4.42,8.56,4.83
-5.33,7.08,4.67
-5.51,8.49,4.73
-4.72,7.74,4.75
-5.20,9.33,4.77
-4.45,7.46,4.68
-3.30,8.08,4.63
-0.73,8.53,4.70
1.12,8.94,4.95
2.43,9.01,5.23
2.36,8.77,5.38
3.03,7.58,5.62
2.38,8.29,5.74
2.03,7.92,5.77
2.02,7.62,5.87
2.58,7.67,5.91
