-,-,-
0.05,9.13,1.30
-0.02,9.57,1.22
0.71,10.31,1.27
0.16,9.49,1.29
0.48,9.32,1.31
0.24,10.14,1.30
0.31,10.33,1.21
0.37,9.58,1.24
1.83,10.10,1.27
0.16,9.27,1.29
-0.75,9.53,1.47
1.25,9.79,1.45
0.30,10.24,1.46
2.60,10.93,1.57
7.72,11.10,1.61
-0.78,3.43,0.52
-13.68,7.09,0.73
-12.77,14.86,0.55
-14.53,12.98,-0.33
-14.12,13.25,-2.00
-3.56,13.94,-3.04
0.23,10.59,-3.67
4.89,0.30,-5.19
15.89,-3.12,-3.37
22.20,-1.32,-1.02
12.24,1.52,-1.82
19.38,-1.44,-1.56
19.68,-1.98,-3.26
13.10,-0.16,-8.67
6.67,13.87,-9.32
5.71,12.43,-10.01
-6.13,6.36,-12.42
-12.41,22.37,-9.54
-15.23,12.52,-7.84
-16.24,15.15,-6.42
-16.96,19.77,-5.78
-19.43,15.36,-7.32
-17.48,14.94,-8.45
-9.77,11.89,-11.91
-4.93,15.55,-15.87
15.94,-1.31,-16.34
24.70,-4.31,-8.16
20.83,10.84,-4.90
10.10,4.52,-4.00
9.13,5.37,-1.96
6.18,8.42,-1.50
3.58,4.92,-1.09
4.68,7.54,-0.60
2.37,9.46,-0.32
-0.40,10.33,-0.86
4.23,7.93,-0.32
3.54,11.50,-0.50
3.62,9.56,-0.70
3.55,8.78,-0.67
2.53,9.35,-0.65
4.16,9.34,-0.52




-,-,-
0.05,9.75,0.86
-0.24,10.19,0.85
0.26,9.42,0.74
-0.02,10.82,0.80
0.42,9.29,0.80
0.63,9.38,0.89
0.17,10.25,1.00
-1.56,9.38,0.97
-1.80,9.83,0.95
-2.37,9.84,0.79
-2.80,10.56,0.72
-1.30,10.40,0.65
-0.76,11.28,0.69
-2.43,10.32,0.70
-2.16,10.19,0.91
-0.07,8.14,1.14
-1.28,9.04,1.18
-1.37,9.45,1.15
-0.89,9.00,1.03
1.85,8.42,0.75
3.28,11.29,0.55
3.07,9.99,0.44
5.02,6.81,0.48
7.19,8.30,1.01
7.98,7.61,0.97
7.34,7.95,0.99
6.70,6.32,1.09
6.49,6.62,1.09
4.68,6.18,0.71
5.75,4.61,0.67
5.12,8.78,0.02
4.57,5.26,0.07
-0.42,11.13,-0.89
6.41,5.71,-0.66
1.64,10.96,-1.58
2.86,7.55,-1.66
2.34,9.67,-2.36
-0.87,12.04,-2.40
4.44,6.97,-2.49
-0.84,12.57,-2.96
-1.22,11.66,-3.10
-2.49,12.99,-3.17
0.39,9.77,-2.94
-3.84,12.72,-3.22
-4.14,11.53,-3.04
-1.51,11.67,-3.15
-2.81,12.46,-3.40
-3.32,10.11,-3.73
-1.13,10.48,-3.89
-0.26,10.66,-4.08
-1.05,11.02,-4.36
-0.60,9.06,-5.38
5.92,7.70,-5.19
5.06,8.46,-4.93
6.73,6.54,-5.02
11.85,5.58,-4.18
10.26,3.17,-3.38
6.64,7.16,-3.13
8.63,7.44,-2.32
5.71,8.90,-2.00
0.75,8.86,-1.94
4.02,8.45,-1.60
4.46,8.09,-1.73
3.21,9.45,-1.91
3.96,9.95,-1.91
4.03,8.00,-1.73
2.58,9.76,-1.82
2.91,9.00,-1.85
3.88,9.50,-1.88
4.01,8.03,-1.84
3.26,9.40,-1.86
3.50,9.17,-1.69




-,-,-
0.76,9.62,0.87
-0.25,9.91,0.84
-0.59,9.96,0.79
0.34,9.74,1.00
-0.76,9.28,0.93
0.21,9.86,0.96
-0.28,10.32,1.04
0.13,8.74,1.02
0.80,9.96,1.09
1.05,9.60,1.16
-1.85,9.95,0.88
-5.46,8.57,0.70
-7.66,12.77,0.40
-6.05,12.00,0.29
-2.63,8.57,0.29
2.36,9.84,0.33
6.27,8.02,0.76
3.16,6.57,0.85
6.59,8.21,1.06
7.88,7.19,1.06
8.14,5.79,1.06
8.67,6.43,0.85
4.00,4.65,0.23
4.53,7.00,-0.50
7.46,7.06,-0.90
-0.20,10.20,-1.86
-3.37,11.28,-1.99
-4.89,13.88,-1.77
-1.29,12.30,-2.07
-4.99,11.86,-2.41
-7.03,13.96,-2.48
-8.55,14.93,-2.76
-6.83,12.82,-3.02
-2.10,11.04,-3.19
3.25,6.86,-3.40
10.74,4.97,-2.22
11.50,7.94,-1.57
9.30,7.01,-1.41
5.85,8.64,-1.12
4.21,9.82,-0.96
3.03,9.11,-0.90
3.42,8.70,-0.77
2.98,9.59,-0.78
1.86,9.41,-1.06
2.22,11.08,-0.94
2.63,8.53,-0.72
2.96,7.46,-0.85
3.64,10.87,-0.89
1.92,10.04,-1.08
2.30,9.05,-0.94
3.29,9.76,-0.87
2.43,8.58,-0.92
2.03,9.41,-0.88




