-,-,-
-4.46,10.00,1.03
-5.46,6.28,0.98
-3.16,10.30,0.39
-5.41,7.61,0.25
-8.03,7.92,0.49
-5.47,4.58,1.43
-10.79,5.51,2.15
-18.66,0.71,0.29
-13.37,6.94,-1.15
-3.78,4.02,-0.81
-6.73,5.97,-3.21
1.91,11.77,-2.67
-7.73,6.25,-3.63
8.68,13.75,-3.61
9.33,14.79,-1.36
1.41,10.88,-1.54
2.41,15.47,-1.07
10.53,9.23,-0.70
3.67,10.87,-2.68
3.00,9.14,-2.60
1.37,10.58,-4.46
6.69,8.08,-4.83
-10.81,8.80,-5.96
-3.78,3.79,-5.13
-11.02,7.39,-5.90
-13.01,6.90,-5.06
-15.22,3.96,-4.71
-10.68,4.16,-3.33
-13.54,8.92,-4.57
-17.17,1.71,-4.62
-14.73,2.38,-3.98
-13.08,-1.17,-4.45
-11.65,4.07,-4.75
-9.56,0.59,-5.73
-5.96,9.61,-6.38
0.17,4.12,-5.56
-6.88,12.08,-6.80
4.91,11.88,-7.20
6.23,21.75,-7.16
4.51,9.99,-4.82
-3.73,11.12,-3.45
-8.03,4.87,-2.48
-1.44,5.77,-1.89
-6.22,10.65,-2.81
-1.07,8.86,-2.30
-6.11,6.96,-2.50
-2.87,9.87,-2.30
-7.66,6.90,-2.58
-3.64,8.32,-2.31
-6.27,7.14,-2.37
-6.95,7.13,-2.16




-,-,-
-3.40,9.82,0.64
-4.88,8.04,0.53
-3.61,10.01,0.28
-3.20,9.33,0.42
-4.36,8.91,0.51
-3.32,9.00,0.72
-3.73,7.26,0.71
-4.25,9.12,0.59
-4.09,7.74,0.34
-6.48,7.66,0.43
-8.03,7.14,0.31
-7.07,7.06,0.31
-7.44,7.13,0.37
-8.04,5.00,0.06
-7.38,5.75,0.68
-4.80,5.47,-0.04
-3.79,11.52,-0.40
-0.41,8.28,-1.00
-1.29,11.77,-0.78
-2.50,10.50,-0.97
-1.59,7.84,-0.61
-1.47,11.57,-0.67
-0.37,9.52,-0.51
-0.96,10.74,-0.73
-0.06,11.43,-0.77
1.57,10.95,-0.21
-1.96,7.72,-0.66
0.72,10.91,-0.91
-0.46,11.20,-0.53
0.12,7.13,-0.61
-1.25,7.74,-1.15
1.30,12.31,-0.98
0.23,4.39,-1.09
1.14,11.43,-1.90
2.24,7.22,-1.72
-4.26,7.69,-2.51
3.13,9.23,-2.24
-8.30,8.42,-3.48
-4.12,6.81,-2.38
-3.47,8.05,-2.70
-5.58,10.05,-2.87
-6.81,6.06,-3.04
-8.01,11.79,-3.06
-5.38,5.25,-3.30
-11.46,9.20,-3.51
-8.14,8.76,-3.16
-10.12,5.94,-3.06
-7.69,8.71,-2.71
-6.19,5.97,-2.66
-8.48,6.77,-2.93
-4.96,4.74,-2.98
-8.37,8.37,-3.28
-6.28,3.80,-3.75
-6.61,7.44,-3.73
-8.23,4.86,-4.13
-5.88,6.65,-3.87
-7.67,3.77,-3.93
-7.61,4.92,-4.70
-4.58,6.55,-5.15
-0.57,8.79,-5.19
-2.16,8.04,-4.98
-1.89,10.81,-4.70
-1.94,8.74,-5.13
2.12,12.10,-4.82
-4.18,10.57,-5.13
-0.03,11.55,-4.53
-2.43,12.04,-4.02
-6.07,6.52,-3.36
-2.83,8.22,-2.63
-5.04,7.46,-2.78
-4.56,6.09,-2.64
-5.84,7.04,-2.87
-4.28,7.97,-2.93
-5.12,7.76,-3.00
-4.89,5.90,-2.93
-4.20,8.03,-2.83
-4.76,7.10,-2.84
-5.09,6.74,-2.90




-,-,-
-5.09,8.78,1.16
-4.12,7.90,1.19
-4.06,9.06,1.18
-4.87,8.11,1.29
-7.11,6.22,1.08
-5.77,8.39,1.33
-5.32,7.80,1.28
-4.56,7.13,1.19
-5.32,8.66,0.67
-5.45,7.97,0.86
-5.56,6.83,0.62
-6.17,7.49,0.34
-5.10,9.11,0.48
-4.25,7.45,0.18
-4.54,8.78,0.15
-1.90,9.03,-0.05
-3.24,10.75,0.05
-0.93,8.38,-0.18
-1.68,10.23,-0.59
1.91,10.92,-0.77
-0.34,11.02,-1.27
3.48,11.95,-1.13
2.18,10.78,-1.12
0.43,10.47,-0.94
-1.76,8.06,-1.99
3.58,12.08,-0.77
-1.65,4.12,-1.33
-1.60,8.20,-1.08
-6.53,5.65,-1.29
-8.86,5.67,-1.83
-14.13,3.66,-1.89
-15.02,5.18,-1.97
-11.06,4.82,-1.92
-9.81,6.46,-1.35
-12.16,3.45,-1.88
-9.92,4.87,-1.89
-8.14,5.27,-1.93
-7.55,4.24,-2.28
-6.42,6.62,-2.66
-5.20,8.17,-3.28
-5.29,8.58,-3.38
-5.73,10.15,-4.29
0.25,9.65,-3.44
-0.57,10.64,-3.84
-1.95,12.50,-2.99
-2.14,9.20,-2.65
-2.34,10.92,-2.33
-2.12,9.30,-1.77
-4.35,6.46,-1.75
-4.10,9.96,-1.89
-4.48,8.06,-1.73
-5.50,6.56,-1.81
-5.05,8.71,-1.95
-5.29,8.70,-1.99
-6.37,6.79,-1.79
-5.00,8.39,-1.80
-4.22,8.41,-1.57
-5.96,6.09,-1.72
-3.96,8.15,-2.01
-5.88,8.60,-2.25
-5.01,7.63,-1.87
-5.96,6.79,-1.68
-5.18,7.50,-1.57
-5.43,7.28,-1.73
-5.16,7.79,-1.80
-5.13,8.12,-1.92
-5.22,7.81,-2.01




-,-,-
-4.99,5.73,6.68
-4.48,5.06,6.55
-4.88,8.81,6.66
-6.17,4.16,6.26
-8.99,2.95,5.89
-8.68,5.22,5.02
-8.23,2.34,5.40
-6.39,2.54,5.99
-8.86,7.73,4.71
-4.32,6.88,3.81
1.95,13.72,3.33
-0.76,9.07,3.53
-0.04,9.29,3.04
6.79,12.18,4.25
1.61,9.97,4.33
3.54,10.75,4.91
1.13,11.38,5.23
-0.15,8.05,4.98
0.63,10.79,4.79
2.41,10.23,4.73
0.82,9.05,3.95
3.46,8.90,4.60
-4.23,7.93,3.30
5.69,7.54,3.98
-3.00,7.25,2.67
4.06,8.51,4.84
-7.75,5.24,2.97
6.57,12.77,4.69
-11.18,7.13,2.85
-1.05,6.13,3.74
-7.35,11.01,3.17
-5.22,4.59,3.33
-6.90,9.70,3.51
-7.57,5.45,3.56
-10.85,6.03,3.71
-8.54,8.35,2.92
-4.71,10.53,3.71
-11.54,4.02,3.16
-8.41,6.98,3.66
-10.83,6.49,2.85
-7.00,5.46,2.73
-11.17,5.18,1.86
-7.69,4.16,1.61
-10.62,5.50,1.21
-9.48,4.69,1.02
-7.82,4.07,0.49
-2.30,13.22,0.56
-4.89,8.78,1.14
-6.63,6.99,0.55
-5.07,13.68,1.06
-1.31,7.13,1.38
-4.38,14.09,0.76
-0.17,11.58,1.30
-2.50,9.49,1.05
1.37,11.18,1.88
-3.11,7.69,1.68
-0.86,10.68,2.14
-2.50,9.21,2.32
-4.76,7.34,2.49
-4.37,9.12,2.47
-2.55,9.31,2.70
-5.78,8.33,2.46
-3.25,9.05,2.62
-5.68,7.92,2.43
-4.71,8.46,2.55
-5.04,7.93,2.32
-2.64,8.34,2.45
-5.33,8.11,2.35
-3.82,8.87,2.60
-5.41,8.14,2.52
-4.16,8.38,2.52
-4.78,9.12,2.48
-3.57,8.25,2.55
-4.84,8.12,2.56




-,-,-
-3.30,6.35,7.28
-1.84,5.44,7.23
-2.71,7.09,7.34
-4.07,5.49,7.16
-8.12,5.77,7.07
-8.09,4.20,6.87
-9.89,5.03,6.35
-10.16,1.80,6.11
-4.64,4.45,5.49
-4.41,6.68,5.68
-2.40,7.96,5.28
-1.15,9.28,5.81
-2.36,6.83,5.75
-4.25,7.74,4.89
1.42,11.84,4.63
1.73,5.81,4.40
2.08,9.95,3.65
10.80,11.25,3.80
8.24,7.02,2.67
9.75,12.98,1.59
16.52,9.29,1.84
2.05,6.22,0.25
8.91,9.26,1.70
-5.14,6.45,0.19
-2.39,8.41,0.93
-13.89,0.39,0.85
-2.51,12.22,1.55
-11.91,6.49,0.62
-12.79,10.52,1.10
