-,-,-
-2.57,8.27,5.27
-2.11,7.86,5.31
-2.60,8.03,5.28
-2.14,8.21,5.37
-2.31,8.00,5.33
-2.50,8.64,5.36
-2.33,7.96,5.39
-2.09,8.47,5.39
-2.45,7.98,5.23
-2.21,7.74,5.17
-1.97,6.87,5.15
-2.35,7.29,4.96
-2.09,6.62,4.79
-2.07,7.35,4.67
-2.15,7.85,4.57
-2.01,8.32,4.50
-2.66,7.93,4.28
-2.44,9.23,4.16
-2.04,7.91,3.96
-1.90,8.20,3.96
-2.19,8.78,3.94
-2.29,9.00,3.80
-2.17,9.34,3.67
-2.16,8.76,3.42
-2.41,9.42,3.31
-0.81,8.89,3.28
-2.30,9.61,3.11
-2.59,10.20,3.08
-1.63,9.76,3.00
-2.24,11.01,2.88
-1.51,10.58,2.94
-1.55,11.49,3.02
-1.78,12.01,3.22
-1.88,11.97,3.22
-2.12,11.99,3.26
-2.35,11.48,3.24
-1.98,10.44,3.19
-1.99,10.78,3.27
-1.29,10.21,3.41
-1.55,9.89,3.57
-1.55,8.36,3.78
-1.24,8.75,3.92
-2.30,8.64,3.93
-1.90,7.88,4.05
-1.15,7.65,4.31
-2.20,6.93,4.47
-1.40,6.03,4.75
-1.27,6.61,4.93
-1.96,6.78,4.97
-0.60,6.65,5.18
-2.20,6.36,5.17
-1.80,6.47,5.19
-2.13,6.84,5.16
-2.07,7.03,5.11
-1.77,6.59,5.04
-1.83,6.60,4.71
-1.49,7.76,4.63
-1.77,6.42,4.32
-0.61,7.87,4.22
-2.03,7.86,3.80
-1.66,8.49,3.93
-1.68,9.24,3.68
-2.07,8.34,3.42
-1.52,9.93,3.51
-2.02,9.93,3.25
-1.92,11.73,3.19
-1.45,10.88,3.18
-1.53,11.63,3.07
-1.27,11.68,3.01
-1.21,12.67,3.10
-1.51,11.56,3.04
-1.04,12.32,3.09
-1.27,12.33,3.06
-1.36,11.04,3.17
-1.69,10.85,3.19
-1.21,9.95,3.14
-1.64,9.60,3.38
-0.85,10.17,3.50
-2.37,8.70,3.57
