-,-,-
-1.50,9.30,1.99
-1.60,9.46,1.97
-1.36,9.77,2.03
-1.73,9.35,1.95
-1.41,9.62,2.02
-1.41,9.30,2.01
-1.58,9.54,1.97
-1.28,9.87,2.05
-1.78,9.34,2.03
-1.77,9.21,1.99
-1.89,9.55,1.99
-2.11,9.20,2.00
-2.53,9.65,2.07
-1.94,8.89,2.01
-2.49,8.96,1.96
-3.14,9.15,2.04
-1.72,8.96,1.94
-3.05,8.56,1.91
-1.87,7.92,1.79
-2.27,8.36,1.65
-2.86,8.01,1.64
-2.65,8.43,1.64
-1.89,8.63,1.30
-1.65,9.77,1.05
-2.83,12.12,1.29
-3.37,9.79,1.20
-2.37,10.98,0.91
-2.21,10.77,0.93
-1.74,9.65,0.97
-2.62,11.06,1.01
-3.29,11.72,1.27
-4.31,11.33,1.37
-1.94,11.43,1.33
-2.05,9.67,1.40
-1.81,8.40,1.46
-0.88,8.51,1.61
-1.36,7.96,1.64
-1.76,7.42,1.75
-0.72,8.11,2.00
-2.81,6.85,1.98
-2.29,8.07,2.07
-2.19,7.48,2.09
-2.86,6.56,1.87
-1.58,9.11,1.61
-3.04,8.41,1.65
-2.66,8.69,1.56
-2.06,9.84,1.40
-2.32,9.80,1.28
-2.21,10.02,1.13
-2.01,10.38,1.03
-2.71,10.27,1.02
-2.02,10.75,0.80
-2.09,11.21,0.66
-2.80,12.07,0.74
-2.13,11.28,0.99
-3.14,11.52,0.89
-2.49,11.43,0.97
-2.89,10.49,1.13
-3.79,9.67,1.28
-1.75,9.98,1.47
-2.46,8.54,1.57
-1.81,8.11,1.70
-1.41,8.14,1.93
-1.70,8.50,1.80
-0.94,8.03,1.97
-1.58,8.25,2.01
-1.02,9.05,2.11
-1.93,8.06,2.26
-1.35,9.91,2.38
-2.17,8.38,2.38
-2.05,9.60,2.48
-1.48,9.62,2.43
-2.98,8.83,2.43
-1.68,9.60,2.47




-,-,-
-2.57,9.85,2.03
-3.51,8.54,2.14
-2.81,10.02,2.24
-4.13,9.10,2.17
-3.50,7.12,2.22
-2.72,5.63,2.23
-3.90,6.31,1.90
-3.13,6.57,1.04
-1.96,10.75,1.08
-4.03,11.03,1.28
-4.50,10.86,1.38
-3.96,12.31,1.14
-4.21,12.06,1.16
-4.03,11.31,1.45
-4.59,10.95,1.56
-4.15,10.19,1.58
-2.67,8.04,1.61
-2.37,7.75,1.68
-2.41,7.96,1.80
-2.83,7.13,1.92
-2.31,6.63,2.02
-2.65,5.97,1.87
-3.29,6.15,1.75
-2.46,7.08,1.64
-3.16,6.97,1.56
-2.99,9.14,1.42
-3.98,10.33,1.36
-3.49,9.44,1.30
-2.60,12.75,1.10
-6.07,14.47,1.17
-4.53,12.90,1.27
-3.36,11.89,1.25
-3.71,10.75,1.26
-3.55,9.12,1.58
-2.46,7.78,1.55
-2.09,7.55,1.67
-0.95,7.45,1.89
-1.26,7.08,1.94
-1.58,8.54,2.15
-2.36,8.06,2.27
-3.07,8.94,2.32
-1.99,9.28,2.41
-3.26,8.80,2.30
-2.47,9.48,2.32
-2.49,8.83,2.32
-2.60,9.46,2.34
-2.41,8.73,2.32




-,-,-
-3.55,8.41,2.73
-4.09,7.58,2.62
-3.49,9.82,2.58
-3.56,7.78,2.68
-3.55,7.71,2.57
-3.30,6.99,2.56
-3.31,6.17,2.13
-4.15,7.84,2.01
-3.88,7.43,1.66
-2.63,9.23,1.56
-4.63,10.69,1.75
-4.76,7.84,1.59
-4.20,10.03,1.10
-3.39,9.12,1.05
-3.41,9.11,1.09
-2.79,9.21,1.01
-3.54,8.12,0.68
-3.86,11.11,0.58
-3.53,9.96,0.79
-4.20,6.86,0.51
-3.23,11.98,0.08
-4.19,9.61,0.18
-3.36,10.36,0.37
-4.39,10.28,0.33
-4.72,10.12,0.40
-4.25,11.21,0.49
-4.96,9.35,0.50
-3.66,10.22,0.87
-4.52,8.95,1.04
-4.42,9.08,1.20
-2.58,9.50,1.43
-5.00,8.17,1.47
-3.96,9.50,1.31
-3.29,8.13,1.40
-2.73,8.52,1.75
-4.29,8.68,1.84
-2.72,8.35,2.11
-4.31,8.44,2.19
-3.00,8.11,2.32
-3.90,8.20,2.42
-3.12,7.32,2.41
-2.35,8.66,2.53
-3.02,6.89,2.61
-4.19,7.95,2.71
-3.50,7.10,2.68
-3.44,7.06,2.69
-3.06,6.57,2.38
-2.38,6.86,2.18
-2.90,7.94,2.09
-4.07,7.47,2.16
-4.09,7.47,1.92
-3.78,9.21,1.64
-4.19,7.88,1.42
-3.61,7.77,0.95
-2.64,9.55,0.77
-4.18,9.81,0.65
-2.73,9.84,0.59
-4.24,10.61,0.30
-2.98,11.53,0.13
-4.10,12.31,-0.02
-4.90,12.60,0.06
-4.22,12.57,0.19
-4.28,11.80,0.28
-4.53,10.35,0.57
-3.89,9.88,0.53
-3.64,9.36,0.69
-3.96,8.96,0.81
-2.95,8.87,1.10
-3.50,8.99,1.19
-3.20,9.41,1.35
-2.82,8.04,1.41
-1.51,8.80,1.64
-2.95,7.49,1.72
-1.88,8.12,1.97
-1.01,8.03,1.95
-2.14,8.29,2.33
-1.99,8.31,2.47
-2.41,7.82,2.53
-3.20,8.25,2.75
-2.70,9.05,2.71
-3.78,8.77,2.63
-2.72,9.02,2.74
-2.46,9.05,2.62
-3.31,8.73,2.70
-2.13,9.47,2.71
-3.19,8.37,2.68




-,-,-
-4.09,9.50,2.72
-3.78,8.35,2.84
-3.67,6.73,2.60
-3.57,7.31,2.45
-2.78,7.70,2.55
-4.32,6.06,2.31
-3.53,5.94,2.22
-4.43,6.58,1.76
-4.30,7.77,1.68
-4.30,7.53,1.90
-4.52,4.43,0.81
-4.05,11.18,0.35
-4.53,8.29,0.65
-4.37,7.14,-0.09
-4.54,13.32,-0.75
-5.06,11.67,-0.28
-5.15,10.42,-0.15
-6.06,12.12,-0.46
-8.25,13.60,-0.25
-5.06,11.95,0.29
-6.07,11.28,0.37
-6.58,11.00,0.54
-5.29,8.71,0.36
-3.49,10.39,0.46
-3.91,7.91,0.48
-2.53,7.48,0.94
-3.34,8.26,1.04
-4.03,6.96,1.70
-3.43,7.46,1.82
-2.80,6.03,2.09
-3.43,6.32,2.29
-2.62,7.84,2.36
-2.72,5.12,2.51
-2.56,4.98,2.47
-3.47,6.45,2.32
-5.59,1.99,2.00
-3.04,5.93,1.60
-4.24,5.47,1.42
-4.80,5.21,0.98
-2.35,9.86,0.60
-6.10,8.55,0.50
-4.97,9.16,-0.25
-4.53,12.26,-0.52
-5.20,11.39,-0.64
-3.93,12.85,-0.75
