-,-,-
-0.66,7.75,5.91
-1.56,8.63,5.86
-0.82,7.98,5.94
-1.65,7.99,5.88
-1.22,8.13,5.94
-1.20,7.77,5.89
-1.19,8.26,5.92
-1.84,7.55,5.86
-0.65,7.12,5.88
-2.33,7.27,5.62
-0.87,5.51,5.43
-0.89,1.77,4.58
-2.55,10.99,4.47
-0.28,5.11,4.46
-0.63,3.34,3.65
-3.16,13.55,3.83
0.17,5.09,3.76
-2.94,9.85,2.89
-2.07,15.04,3.54
-1.57,10.36,3.39
-1.47,13.43,3.75
-2.19,13.49,3.96
-2.47,11.06,4.03
-2.17,12.98,4.16
-2.11,11.68,4.08
-2.10,12.25,4.04
-1.88,10.99,4.03
-1.84,11.32,4.08
-2.09,10.83,4.13
-0.87,10.11,4.10
-1.73,10.05,4.06
-2.69,9.38,4.00
-1.78,4.55,4.11
0.05,5.85,4.52
-1.66,4.16,4.58
-1.43,5.58,4.82
-0.81,3.52,4.97
-0.80,5.84,5.16
-2.13,1.58,4.92
-1.09,1.27,4.58
-1.76,8.72,4.54
-0.15,8.43,4.78
-2.85,0.12,3.76
-1.64,14.72,4.10
-2.02,5.86,3.80
-1.91,14.93,4.05
-1.48,9.34,3.84
-2.44,13.88,4.02
-3.07,9.16,3.62
-1.13,14.82,3.92
-2.66,9.13,3.38
-1.10,13.88,3.79
-2.97,11.77,3.83
-1.70,12.58,4.18
-2.40,12.47,4.18
-2.77,11.43,4.13
-2.05,11.29,4.11
-1.20,10.28,4.14
-2.54,9.27,4.03
0.48,9.08,4.23
-1.26,6.14,4.11
-0.12,5.98,4.23
-0.64,5.04,4.31
-0.25,3.83,4.59
-1.13,5.44,4.95
-0.28,6.60,5.44
-2.24,6.32,5.75
-1.20,6.50,6.09
-2.32,6.98,6.21
-1.15,9.43,6.34
-2.49,7.25,6.19
-0.88,8.90,6.29
-2.70,6.11,5.95
-1.95,9.14,6.19
-1.54,8.49,6.22




-,-,-
-1.63,6.21,6.60
-1.22,8.17,6.68
-1.84,6.69,6.60
-1.51,6.70,6.61
-2.11,7.57,6.58
-1.77,6.80,6.49
